datetime,pollutant,concentration
2022-01-01T00:00:00+03:00,C6H5OH (фенол),0.0001
2022-01-01T00:00:00+03:00,NO2,0.03
2022-01-01T00:00:00+03:00,SO2,0.0024
2022-01-01T00:00:00+03:00,CH2O (формальдегид),0.0023
2022-01-01T00:00:00+03:00,OZ,0.0298
2022-01-01T00:00:00+03:00,C6H6 (бензол),0.007
2022-02-01T00:00:00+03:00,C6H6 (бензол),0.007
2022-02-01T00:00:00+03:00,CH2O (формальдегид),0.0011
2022-02-01T00:00:00+03:00,CO,0.16
2022-02-01T00:00:00+03:00,SO2,0.0023
2022-02-01T00:00:00+03:00,C6H5OH (фенол),0.0002
2022-02-01T00:00:00+03:00,NO2,0.026
2022-02-01T00:00:00+03:00,OZ,0.0463
2022-03-01T00:00:00+03:00,C6H5OH (фенол),0.0007
2022-03-01T00:00:00+03:00,CO,0.33
2022-03-01T00:00:00+03:00,C6H6 (бензол),0.006
2022-03-01T00:00:00+03:00,SO2,0.0025
2022-03-01T00:00:00+03:00,OZ,0.0573
2022-03-01T00:00:00+03:00,CH2O (формальдегид),0.0009
2022-03-01T00:00:00+03:00,NO2,0.035
2022-04-01T00:00:00+03:00,CH2O (формальдегид),0.0039
2022-04-01T00:00:00+03:00,C6H6 (бензол),0.009
2022-04-01T00:00:00+03:00,C6H5OH (фенол),0.0001
2022-04-01T00:00:00+03:00,OZ,0.0562
2022-04-01T00:00:00+03:00,SO2,0.0028
2022-04-01T00:00:00+03:00,NO2,0.011
2022-04-01T00:00:00+03:00,CO,0.16
2022-05-01T00:00:00+03:00,SO2,0.0026
2022-05-01T00:00:00+03:00,C6H6 (бензол),0.01
2022-05-01T00:00:00+03:00,OZ,0.0591
2022-05-01T00:00:00+03:00,CH2O (формальдегид),0.0037
2022-05-01T00:00:00+03:00,NO2,0.006
2022-05-01T00:00:00+03:00,CO,0.25
2022-05-01T00:00:00+03:00,C6H5OH (фенол),0.0001
2022-06-01T00:00:00+03:00,NO2,0.026
2022-06-01T00:00:00+03:00,C6H6 (бензол),
2022-06-01T00:00:00+03:00,OZ,0.043
2022-06-01T00:00:00+03:00,CH2O (формальдегид),
2022-06-01T00:00:00+03:00,C6H5OH (фенол),
2022-06-01T00:00:00+03:00,SO2,0.0023
2022-06-01T00:00:00+03:00,CO,0.33
2022-07-01T00:00:00+03:00,OZ,0.0446
2022-07-01T00:00:00+03:00,C6H5OH (фенол),0.0006
2022-07-01T00:00:00+03:00,NO2,0.021
2022-07-01T00:00:00+03:00,CO,0.34
2022-07-01T00:00:00+03:00,SO2,0.002
2022-07-01T00:00:00+03:00,CH2O (формальдегид),0.0058
2022-07-01T00:00:00+03:00,C6H6 (бензол),0.002
2022-08-01T00:00:00+03:00,NO2,0.01
2022-08-01T00:00:00+03:00,SO2,0.0013
2022-08-01T00:00:00+03:00,C6H5OH (фенол),0.0005
2022-08-01T00:00:00+03:00,CO,0.36
2022-08-01T00:00:00+03:00,C6H6 (бензол),0.003
2022-08-01T00:00:00+03:00,CH2O (формальдегид),0.0074
2022-08-01T00:00:00+03:00,OZ,0.0372
2022-09-01T00:00:00+03:00,C6H5OH (фенол),0.0001
2022-09-01T00:00:00+03:00,CH2O (формальдегид),
2022-09-01T00:00:00+03:00,CO,0.32
2022-09-01T00:00:00+03:00,OZ,0.0389
2022-09-01T00:00:00+03:00,C6H6 (бензол),0.002
2022-09-01T00:00:00+03:00,SO2,0.0035
2022-09-01T00:00:00+03:00,NO2,0.012
2022-10-01T00:00:00+03:00,C6H6 (бензол),0.001
2022-10-01T00:00:00+03:00,CO,0.3
2022-10-01T00:00:00+03:00,OZ,0.0379
2022-10-01T00:00:00+03:00,NO2,0.013
2022-10-01T00:00:00+03:00,CH2O (формальдегид),
2022-10-01T00:00:00+03:00,C6H5OH (фенол),0.0001
2022-10-01T00:00:00+03:00,SO2,0.0043
2022-11-01T00:00:00+03:00,C6H5OH (фенол),0.0024
2022-11-01T00:00:00+03:00,C6H6 (бензол),0.005
2022-11-01T00:00:00+03:00,OZ,0.0156
2022-11-01T00:00:00+03:00,NO2,0.042
2022-11-01T00:00:00+03:00,CO,0.25
2022-11-01T00:00:00+03:00,SO2,0.0014
2022-11-01T00:00:00+03:00,CH2O (формальдегид),0.0002
2022-12-01T00:00:00+03:00,CH2O (формальдегид),0.0013
2022-12-01T00:00:00+03:00,C6H5OH (фенол),0.0065
2022-12-01T00:00:00+03:00,SO2,0.0001
2022-12-01T00:00:00+03:00,OZ,0.0006
2022-12-01T00:00:00+03:00,C6H6 (бензол),0.003
2022-12-01T00:00:00+03:00,NO2,0.033
2022-12-01T00:00:00+03:00,CO,0.3
2023-01-01T00:00:00+03:00,NO2,
2023-01-01T00:00:00+03:00,OZ,
2023-01-01T00:00:00+03:00,SO2,
2023-01-01T00:00:00+03:00,CH2O (формальдегид),
2023-01-01T00:00:00+03:00,C6H5OH (фенол),
2023-01-01T00:00:00+03:00,CO,0.18
2023-01-01T00:00:00+03:00,C6H6 (бензол),
2023-02-01T00:00:00+03:00,CH2O (формальдегид),
2023-02-01T00:00:00+03:00,CO,0.18
2023-02-01T00:00:00+03:00,OZ,
2023-02-01T00:00:00+03:00,SO2,
2023-02-01T00:00:00+03:00,C6H5OH (фенол),
2023-02-01T00:00:00+03:00,C6H6 (бензол),
2023-02-01T00:00:00+03:00,NO2,
2023-03-01T00:00:00+03:00,NO2,
2023-03-01T00:00:00+03:00,SO2,
2023-03-01T00:00:00+03:00,OZ,0.0371
2023-03-01T00:00:00+03:00,CH2O (формальдегид),
2023-03-01T00:00:00+03:00,C6H6 (бензол),
2023-03-01T00:00:00+03:00,CO,0.22
2023-03-01T00:00:00+03:00,C6H5OH (фенол),
2023-04-01T00:00:00+03:00,SO2,
2023-04-01T00:00:00+03:00,NO2,
2023-04-01T00:00:00+03:00,C6H5OH (фенол),
2023-04-01T00:00:00+03:00,CH2O (формальдегид),
2023-04-01T00:00:00+03:00,C6H6 (бензол),
2023-04-01T00:00:00+03:00,CO,0.24
2023-04-01T00:00:00+03:00,OZ,0.0284
2023-05-01T00:00:00+03:00,OZ,0.0213
2023-05-01T00:00:00+03:00,CH2O (формальдегид),
2023-05-01T00:00:00+03:00,SO2,
2023-05-01T00:00:00+03:00,C6H6 (бензол),
2023-05-01T00:00:00+03:00,CO,0.26
2023-05-01T00:00:00+03:00,C6H5OH (фенол),
2023-05-01T00:00:00+03:00,NO2,
2023-06-01T00:00:00+03:00,C6H6 (бензол),
2023-06-01T00:00:00+03:00,OZ,0.0178
2023-06-01T00:00:00+03:00,CH2O (формальдегид),
2023-06-01T00:00:00+03:00,C6H5OH (фенол),
2023-06-01T00:00:00+03:00,NO2,0.005
2023-06-01T00:00:00+03:00,SO2,0.0007
2023-06-01T00:00:00+03:00,CO,0.13
2023-07-01T00:00:00+03:00,NO2,0.003
2023-07-01T00:00:00+03:00,C6H5OH (фенол),
2023-07-01T00:00:00+03:00,OZ,0.0132
2023-07-01T00:00:00+03:00,C6H6 (бензол),
2023-07-01T00:00:00+03:00,CH2O (формальдегид),
2023-07-01T00:00:00+03:00,SO2,0.0018
2023-07-01T00:00:00+03:00,CO,0.18
2023-08-01T00:00:00+03:00,C6H6 (бензол),
2023-08-01T00:00:00+03:00,C6H5OH (фенол),
2023-08-01T00:00:00+03:00,CO,0.28
2023-08-01T00:00:00+03:00,OZ,0.0349
2023-08-01T00:00:00+03:00,SO2,0.001
2023-08-01T00:00:00+03:00,NO2,0.007
2023-08-01T00:00:00+03:00,CH2O (формальдегид),
2023-09-01T00:00:00+03:00,OZ,0.04
2023-09-01T00:00:00+03:00,CO,0.29
2023-09-01T00:00:00+03:00,C6H5OH (фенол),0.0011
2023-09-01T00:00:00+03:00,CH2O (формальдегид),0.004
2023-09-01T00:00:00+03:00,C6H6 (бензол),0.003
2023-09-01T00:00:00+03:00,SO2,0.0015
2023-09-01T00:00:00+03:00,NO2,0.004
2023-10-01T00:00:00+03:00,SO2,0.0031
2023-10-01T00:00:00+03:00,NO2,0.007
2023-10-01T00:00:00+03:00,CH2O (формальдегид),0.0016
2023-10-01T00:00:00+03:00,CO,0.25
2023-10-01T00:00:00+03:00,C6H5OH (фенол),0.0017
2023-10-01T00:00:00+03:00,OZ,0.0398
2023-10-01T00:00:00+03:00,C6H6 (бензол),0.003
2023-11-01T00:00:00+03:00,CO,0.21
2023-11-01T00:00:00+03:00,C6H5OH (фенол),0.0015
2023-11-01T00:00:00+03:00,C6H6 (бензол),0.005
2023-11-01T00:00:00+03:00,NO2,
2023-11-01T00:00:00+03:00,CH2O (формальдегид),0.0014
2023-11-01T00:00:00+03:00,OZ,0.0391
2023-11-01T00:00:00+03:00,SO2,0.0038
2023-12-01T00:00:00+03:00,SO2,0.0022
2023-12-01T00:00:00+03:00,OZ,0.0431
2023-12-01T00:00:00+03:00,C6H6 (бензол),0.006
2023-12-01T00:00:00+03:00,CH2O (формальдегид),0.0022
2023-12-01T00:00:00+03:00,NO2,0.015
2023-12-01T00:00:00+03:00,C6H5OH (фенол),0.0012
2023-12-01T00:00:00+03:00,CO,0.2
2024-01-01T00:00:00+03:00,NO2,0.043
2024-01-01T00:00:00+03:00,CH2O (формальдегид),0.005
2024-01-01T00:00:00+03:00,SO2,0.0018
2024-01-01T00:00:00+03:00,OZ,0.0438
2024-01-01T00:00:00+03:00,CO,0.32
2024-01-01T00:00:00+03:00,C6H6 (бензол),0.004
2024-01-01T00:00:00+03:00,C6H5OH (фенол),0.0008
2024-02-01T00:00:00+03:00,NO2,
2024-02-01T00:00:00+03:00,CO,0.23
2024-02-01T00:00:00+03:00,C6H5OH (фенол),0.0012
2024-02-01T00:00:00+03:00,OZ,
2024-02-01T00:00:00+03:00,SO2,0.0021
2024-02-01T00:00:00+03:00,C6H6 (бензол),0.005
2024-02-01T00:00:00+03:00,CH2O (формальдегид),0.005
2024-03-01T00:00:00+03:00,CO,0.2
2024-03-01T00:00:00+03:00,SO2,0.0005
2024-03-01T00:00:00+03:00,C6H6 (бензол),0.004
2024-03-01T00:00:00+03:00,C6H5OH (фенол),0.0008
2024-03-01T00:00:00+03:00,CH2O (формальдегид),0.0058
2024-03-01T00:00:00+03:00,OZ,0.0646
2024-03-01T00:00:00+03:00,NO2,0.013
2024-04-01T00:00:00+03:00,NO2,0.011
2024-04-01T00:00:00+03:00,C6H5OH (фенол),0.0006
2024-04-01T00:00:00+03:00,CH2O (формальдегид),0.0047
2024-04-01T00:00:00+03:00,OZ,0.066
2024-04-01T00:00:00+03:00,CO,0.19
2024-04-01T00:00:00+03:00,SO2,0.0015
2024-04-01T00:00:00+03:00,C6H6 (бензол),0.003
2024-05-01T00:00:00+03:00,SO2,0.0021
2024-05-01T00:00:00+03:00,OZ,0.0577
2024-05-01T00:00:00+03:00,CH2O (формальдегид),0.0031
2024-05-01T00:00:00+03:00,NO2,0.012
2024-05-01T00:00:00+03:00,CO,0.21
2024-05-01T00:00:00+03:00,C6H5OH (фенол),0.0006
2024-05-01T00:00:00+03:00,C6H6 (бензол),0.003
2024-06-01T00:00:00+03:00,SO2,0.0009
2024-06-01T00:00:00+03:00,CO,0.25
2024-06-01T00:00:00+03:00,CH2O (формальдегид),0.0041
2024-06-01T00:00:00+03:00,NO2,0.009
2024-06-01T00:00:00+03:00,OZ,0.0566
2024-06-01T00:00:00+03:00,C6H6 (бензол),0.004
2024-06-01T00:00:00+03:00,C6H5OH (фенол),0.0004
2024-07-01T00:00:00+03:00,CH2O (формальдегид),0.0033
2024-07-01T00:00:00+03:00,C6H6 (бензол),0.004
2024-07-01T00:00:00+03:00,C6H5OH (фенол),0.0005
2024-07-01T00:00:00+03:00,OZ,0.0489
2024-07-01T00:00:00+03:00,CO,0.17
2024-07-01T00:00:00+03:00,NO2,0.01
2024-07-01T00:00:00+03:00,SO2,0.0007
2024-08-01T00:00:00+03:00,CO,0.21
2024-08-01T00:00:00+03:00,NO2,0.008
2024-08-01T00:00:00+03:00,C6H6 (бензол),0.003
2024-08-01T00:00:00+03:00,SO2,0.0016
2024-08-01T00:00:00+03:00,C6H5OH (фенол),0.0008
2024-08-01T00:00:00+03:00,OZ,0.0399
2024-08-01T00:00:00+03:00,CH2O (формальдегид),0.0015
2024-09-01T00:00:00+03:00,CH2O (формальдегид),0.0013
2024-09-01T00:00:00+03:00,SO2,0.0021
2024-09-01T00:00:00+03:00,NO2,0.013
2024-09-01T00:00:00+03:00,CO,0.22
2024-09-01T00:00:00+03:00,OZ,0.0501
2024-09-01T00:00:00+03:00,C6H6 (бензол),0.002
2024-09-01T00:00:00+03:00,C6H5OH (фенол),0.0011
2024-10-01T00:00:00+03:00,OZ,0.0312
2024-10-01T00:00:00+03:00,SO2,0.0016
2024-10-01T00:00:00+03:00,CH2O (формальдегид),0.0008
2024-10-01T00:00:00+03:00,NO2,0.013
2024-10-01T00:00:00+03:00,C6H6 (бензол),0.002
2024-10-01T00:00:00+03:00,C6H5OH (фенол),0.0013
2024-10-01T00:00:00+03:00,CO,0.23
2024-11-01T00:00:00+03:00,NO2,0.008
2024-11-01T00:00:00+03:00,C6H5OH (фенол),0.0011
2024-11-01T00:00:00+03:00,OZ,0.0407
2024-11-01T00:00:00+03:00,C6H6 (бензол),0.002
2024-11-01T00:00:00+03:00,CO,0.15
2024-11-01T00:00:00+03:00,CH2O (формальдегид),0.0013
2024-11-01T00:00:00+03:00,SO2,0.0006
2024-12-01T00:00:00+03:00,NO2,0.01
2024-12-01T00:00:00+03:00,SO2,0.0005
2024-12-01T00:00:00+03:00,CO,0.17
2024-12-01T00:00:00+03:00,C6H6 (бензол),0.002
2024-12-01T00:00:00+03:00,OZ,0.0417
2024-12-01T00:00:00+03:00,CH2O (формальдегид),0.0014
2024-12-01T00:00:00+03:00,C6H5OH (фенол),0.0012
2025-01-01T00:00:00+03:00,C6H5OH (фенол),0.0015
2025-01-01T00:00:00+03:00,OZ,0.0535
2025-01-01T00:00:00+03:00,CO,0.15
2025-01-01T00:00:00+03:00,NO2,0.006
2025-01-01T00:00:00+03:00,SO2,0.0006
2025-01-01T00:00:00+03:00,CH2O (формальдегид),0.0005
2025-01-01T00:00:00+03:00,C6H6 (бензол),0.002
2025-02-01T00:00:00+03:00,SO2,0.001
2025-02-01T00:00:00+03:00,CO,0.23
2025-02-01T00:00:00+03:00,NO2,0.023
2025-02-01T00:00:00+03:00,C6H5OH (фенол),0.0017
2025-02-01T00:00:00+03:00,CH2O (формальдегид),0.0012
2025-02-01T00:00:00+03:00,OZ,0.0405
2025-02-01T00:00:00+03:00,C6H6 (бензол),0.004
2025-03-01T00:00:00+03:00,NO2,0.013
2025-03-01T00:00:00+03:00,C6H6 (бензол),0.002
2025-03-01T00:00:00+03:00,C6H5OH (фенол),0.0021
2025-03-01T00:00:00+03:00,CO,0.2
2025-03-01T00:00:00+03:00,CH2O (формальдегид),0.0022
2025-03-01T00:00:00+03:00,SO2,0.0015
2025-03-01T00:00:00+03:00,OZ,0.0576
2025-04-01T00:00:00+03:00,CO,0.16
2025-04-01T00:00:00+03:00,CH2O (формальдегид),0.0038
2025-04-01T00:00:00+03:00,OZ,0.0723
2025-04-01T00:00:00+03:00,C6H5OH (фенол),0.0021
2025-04-01T00:00:00+03:00,C6H6 (бензол),0.002
2025-04-01T00:00:00+03:00,NO2,0.011
2025-04-01T00:00:00+03:00,SO2,0.0011
2025-05-01T00:00:00+03:00,CH2O (формальдегид),0.0025
2025-05-01T00:00:00+03:00,SO2,0.0007
2025-05-01T00:00:00+03:00,C6H6 (бензол),0.002
2025-05-01T00:00:00+03:00,CO,0.15
2025-05-01T00:00:00+03:00,NO2,0.007
2025-05-01T00:00:00+03:00,C6H5OH (фенол),0.0019
2025-05-01T00:00:00+03:00,OZ,0.061
2025-06-01T00:00:00+03:00,SO2,0.0007
2025-06-01T00:00:00+03:00,OZ,0.0463
2025-06-01T00:00:00+03:00,NO2,0.003
2025-06-01T00:00:00+03:00,C6H6 (бензол),0.003
2025-06-01T00:00:00+03:00,CH2O (формальдегид),0.0026
2025-06-01T00:00:00+03:00,CO,0.16
2025-06-01T00:00:00+03:00,C6H5OH (фенол),0.0016
2025-07-01T00:00:00+03:00,CH2O (формальдегид),0.0057
2025-07-01T00:00:00+03:00,SO2,0.0009
2025-07-01T00:00:00+03:00,NO2,0.004
2025-07-01T00:00:00+03:00,OZ,0.0465
2025-07-01T00:00:00+03:00,C6H6 (бензол),0.003
2025-07-01T00:00:00+03:00,CO,0.21
2025-07-01T00:00:00+03:00,C6H5OH (фенол),0.0018
2025-08-01T00:00:00+03:00,CH2O (формальдегид),0.0029
2025-08-01T00:00:00+03:00,CO,0.2
2025-08-01T00:00:00+03:00,SO2,0.0018
2025-08-01T00:00:00+03:00,C6H5OH (фенол),0.0014
2025-08-01T00:00:00+03:00,C6H6 (бензол),0.003
2025-08-01T00:00:00+03:00,OZ,0.0363
2025-08-01T00:00:00+03:00,NO2,0.008
2025-09-01T00:00:00+03:00,NO2,0.01
2025-09-01T00:00:00+03:00,C6H5OH (фенол),0.0015
2025-09-01T00:00:00+03:00,OZ,0.034
2025-09-01T00:00:00+03:00,CO,0.2
2025-09-01T00:00:00+03:00,CH2O (формальдегид),0.0033
2025-09-01T00:00:00+03:00,C6H6 (бензол),0.002
2025-09-01T00:00:00+03:00,SO2,0.0008
2025-10-01T00:00:00+03:00,C6H6 (бензол),0.001
2025-10-01T00:00:00+03:00,NO2,0.015
2025-10-01T00:00:00+03:00,SO2,0.0016
2025-10-01T00:00:00+03:00,CH2O (формальдегид),0.0015
2025-10-01T00:00:00+03:00,CO,0.18
2025-10-01T00:00:00+03:00,OZ,0.0262
2025-10-01T00:00:00+03:00,C6H5OH (фенол),0.0016
2025-11-01T00:00:00+03:00,NO2,0.012
2025-11-01T00:00:00+03:00,CO,0.18
2025-11-01T00:00:00+03:00,OZ,0.0251
2025-11-01T00:00:00+03:00,SO2,0.0012
2025-11-01T00:00:00+03:00,C6H5OH (фенол),0.0015
2025-11-01T00:00:00+03:00,C6H6 (бензол),0.001
2025-11-01T00:00:00+03:00,CH2O (формальдегид),0.0018
2025-12-01T00:00:00+03:00,SO2,0.0012
2025-12-01T00:00:00+03:00,OZ,0.0289
2025-12-01T00:00:00+03:00,C6H5OH (фенол),0.0017
2025-12-01T00:00:00+03:00,CH2O (формальдегид),0.0016
2025-12-01T00:00:00+03:00,C6H6 (бензол),0.001
2025-12-01T00:00:00+03:00,CO,0.16
2025-12-01T00:00:00+03:00,NO2,0.011
